Category,Subcategory,Detail,Activity,Description,Unit,EmissionFactor
WTT- delivery vehs & freight,WTT- cargo ship,Container ship,3000–4999 TEU,,tonne.km,0.00381
WTT- delivery vehs & freight,WTT- cargo ship,Container ship,2000–2999 TEU,,tonne.km,0.00459
WTT- delivery vehs & freight,WTT- cargo ship,Container ship,1000–1999 TEU,,tonne.km,0.00737
WTT- delivery vehs & freight,WTT- cargo ship,Container ship,0–999 TEU,,tonne.km,0.00833
WTT- delivery vehs & freight,WTT- cargo ship,Container ship,Average,,tonne.km,0.00365
WTT- delivery vehs & freight,WTT- cargo ship,Vehicle transport,4000+ CEU,,tonne.km,0.00735
WTT- delivery vehs & freight,WTT- cargo ship,Vehicle transport,0–3999 CEU,,tonne.km,0.01322
WTT- delivery vehs & freight,WTT- cargo ship,Vehicle transport,Average,,tonne.km,0.00873
WTT- delivery vehs & freight,WTT- cargo ship,RoRo-Ferry,2000+ LM,,tonne.km,0.01136
WTT- delivery vehs & freight,WTT- cargo ship,RoRo-Ferry,0–1999 LM,,tonne.km,0.01384
WTT- delivery vehs & freight,WTT- cargo ship,RoRo-Ferry,Average,,tonne.km,0.0117
WTT- delivery vehs & freight,WTT- cargo ship,Large RoPax ferry,Average,,tonne.km,0.08528
WTT- delivery vehs & freight,WTT- cargo ship,Refrigerated cargo, All dwt,,tonne.km,0.00296
Hotel stay,Hotel stay,UK,,,Room per night,10.4
Hotel stay,Hotel stay,UK (London),,,Room per night,11.5
Hotel stay,Hotel stay,Australia,,,Room per night,35.0
Hotel stay,Hotel stay,Belgium,,,Room per night,12.2
Hotel stay,Hotel stay,Brazil,,,Room per night,8.7
Hotel stay,Hotel stay,Canada,,,Room per night,7.4
Hotel stay,Hotel stay,Chile,,,Room per night,27.6
Hotel stay,Hotel stay,China,,,Room per night,53.5
Hotel stay,Hotel stay,Colombia,,,Room per night,14.7
Hotel stay,Hotel stay,Costa Rica,,,Room per night,4.7
Hotel stay,Hotel stay,Egypt,,,Room per night,44.2
Hotel stay,Hotel stay,France,,,Room per night,6.7
Hotel stay,Hotel stay,Germany,,,Room per night,13.2
Hotel stay,Hotel stay,"Hong Kong, China",,,Room per night,51.5
Hotel stay,Hotel stay,India,,,Room per night,58.9
Hotel stay,Hotel stay,Indonesia,,,Room per night,62.7
Hotel stay,Hotel stay,Italy,,,Room per night,14.3
Hotel stay,Hotel stay,Japan,,,Room per night,39.0
Hotel stay,Hotel stay,Jordan,,,Room per night,68.9
Hotel stay,Hotel stay,Korea,,,Room per night,55.8
Hotel stay,Hotel stay,Malaysia,,,Room per night,61.5
Hotel stay,Hotel stay,Maldives,,,Room per night,152.2
Hotel stay,Hotel stay,Mexico,,,Room per night,19.3
Hotel stay,Hotel stay,Netherlands,,,Room per night,14.8
Hotel stay,Hotel stay,Oman,,,Room per night,90.3
Hotel stay,Hotel stay,Philippines,,,Room per night,54.3
Hotel stay,Hotel stay,Portugal,,,Room per night,19.0
Hotel stay,Hotel stay,Qatar,,,Room per night,86.2
Hotel stay,Hotel stay,Russian Federation,,,Room per night,24.2
Hotel stay,Hotel stay,Saudi Arabia,,,Room per night,106.4
Hotel stay,Hotel stay,Singapore,,,Room per night,24.5
Hotel stay,Hotel stay,South Africa,,,Room per night,51.4
Hotel stay,Hotel stay,Spain,,,Room per night,7.0
Hotel stay,Hotel stay,Switzerland,,,Room per night,6.6
Hotel stay,Hotel stay,Thailand,,,Room per night,43.4
Hotel stay,Hotel stay,Turkey,,,Room per night,32.1
Hotel stay,Hotel stay,United Arab Emirates,,,Room per night,63.8
Hotel stay,Hotel stay,United States,,,Room per night,16.1
Hotel stay,Hotel stay,Vietnam,,,Room per night,38.5
Managed assets- electricity,Electricity generated,Electricity: UK,kWh,,kWh,0.177
Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,km,0.10996
Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,km,0.13063
Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,km,0.13051
Managed assets- vehicles,Managed cars (by market segment),Mini,,Battery Electric Vehicle,km,0.03319
Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,miles,0.17696
Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,miles,0.21022
Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,miles,0.21002
Managed assets- vehicles,Managed cars (by market segment),Mini,,Battery Electric Vehicle,miles,0.05343
Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,km,0.13452
Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,km,0.14276
Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,km,0.14194
Managed assets- vehicles,Managed cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,0.05669
Managed assets- vehicles,Managed cars (by market segment),Supermini,,Battery Electric Vehicle,km,0.03777
Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,miles,0.21649
Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,miles,0.22974
Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,miles,0.22843
Managed assets- vehicles,Managed cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,0.09123
Managed assets- vehicles,Managed cars (by market segment),Supermini,,Battery Electric Vehicle,miles,0.06078
Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,km,0.14517
Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,km,0.16123
Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,km,0.15473
Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,0.08477
Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Battery Electric Vehicle,km,0.03849
Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,miles,0.23363
Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,miles,0.25948
Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,miles,0.249
Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,0.13643
Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,0.06192
Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,km,0.16194
Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Petrol,km,0.18535
Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Unknown,km,0.16752
Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,0.09172
Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Battery Electric Vehicle,km,0.04178
Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,miles,0.26063
Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Petrol,miles,0.29828
Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Unknown,miles,0.26959
Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,0.14761
Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,0.06722
Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,km,0.17088
Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,km,0.20073
Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,km,0.17846
Managed assets- vehicles,Managed cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,0.09133
Managed assets- vehicles,Managed cars (by market segment),Executive,,Battery Electric Vehicle,km,0.03702
Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,miles,0.27501
Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,miles,0.32304
Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,miles,0.2872
Managed assets- vehicles,Managed cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,0.14698
Managed assets- vehicles,Managed cars (by market segment),Executive,,Battery Electric Vehicle,miles,0.05957
Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,km,0.20632
Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,km,0.30752
Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,km,0.25196
Managed assets- vehicles,Managed cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,0.1251
Managed assets- vehicles,Managed cars (by market segment),Luxury,,Battery Electric Vehicle,km,0.04902
Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,miles,0.33205
Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,miles,0.4949
Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,miles,0.4055
Managed assets- vehicles,Managed cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,0.20132
Managed assets- vehicles,Managed cars (by market segment),Luxury,,Battery Electric Vehicle,miles,0.07888
Managed assets- vehicles,Managed cars (by market segment),Sports,,Diesel,km,0.17323
Managed assets- vehicles,Managed cars (by market segment),Sports,,Petrol,km,0.23396
Managed assets- vehicles,Managed cars (by market segment),Sports,,Unknown,km,0.224
Managed assets- vehicles,Managed cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,0.14904
Managed assets- vehicles,Managed cars (by market segment),Sports,,Battery Electric Vehicle,km,0.0626
Managed assets- vehicles,Managed cars (by market segment),Sports,,Diesel,miles,0.27879
Managed assets- vehicles,Managed cars (by market segment),Sports,,Petrol,miles,0.37652
Managed assets- vehicles,Managed cars (by market segment),Sports,,Unknown,miles,0.36048
Managed assets- vehicles,Managed cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,0.23984
Managed assets- vehicles,Managed cars (by market segment),Sports,,Battery Electric Vehicle,miles,0.10075
Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Diesel,km,0.19973
Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Petrol,km,0.19219
Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,km,0.1969
Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,0.11663
Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,0.04228
Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Diesel,miles,0.32145
Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Petrol,miles,0.3093
Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,miles,0.31687
Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,0.18769
Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,0.06804
Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,km,0.18072
Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,km,0.17903
Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,0.1803
Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,0.10193
Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,km,0.05202
Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,miles,0.29085
Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,0.28812
Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,0.29016
Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,0.16406
Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,miles,0.08373
Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,km,0.1434
Managed assets- vehicles,Managed cars (by size),Small car,,Petrol,km,0.14308
Managed assets- vehicles,Managed cars (by size),Small car,,Hybrid,km,0.11413
Managed assets- vehicles,Managed cars (by size),Small car,,Unknown,km,0.14322
Managed assets- vehicles,Managed cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,0.05669
Managed assets- vehicles,Managed cars (by size),Small car,,Battery Electric Vehicle,km,0.03688
Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,miles,0.23078
Managed assets- vehicles,Managed cars (by size),Small car,,Petrol,miles,0.23027
Managed assets- vehicles,Managed cars (by size),Small car,,Hybrid,miles,0.18368
Managed assets- vehicles,Managed cars (by size),Small car,,Unknown,miles,0.23049
Managed assets- vehicles,Managed cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,0.09123
Managed assets- vehicles,Managed cars (by size),Small car,,Battery Electric Vehicle,miles,0.05936
Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,km,0.17174
Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,km,0.17474
Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,km,0.11724
Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,0.15504
Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,0.17427
Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,0.17322
Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,0.0882
Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,km,0.03882
Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,miles,0.27639
Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,miles,0.28121
Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,0.18869
Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,0.24952
Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,0.28046
Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,0.27877
Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,0.14193
Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,miles,0.06246
Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,km,0.21007
Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,km,0.26828
Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,km,0.1565
Managed assets- vehicles,Managed cars (by size),Large car,,CNG,km,0.23722
Managed assets- vehicles,Managed cars (by size),Large car,,LPG,km,0.26771
Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,km,0.22678
Managed assets- vehicles,Managed cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,0.1143
Managed assets- vehicles,Managed cars (by size),Large car,,Battery Electric Vehicle,km,0.04205
Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,miles,0.33808
Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,miles,0.43175
Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,miles,0.25184
Managed assets- vehicles,Managed cars (by size),Large car,,CNG,miles,0.38177
Managed assets- vehicles,Managed cars (by size),Large car,,LPG,miles,0.43082
Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,miles,0.36495
Managed assets- vehicles,Managed cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,0.18396
Managed assets- vehicles,Managed cars (by size),Large car,,Battery Electric Vehicle,miles,0.06767
Managed assets- vehicles,Managed cars (by size),Average car,,Diesel,km,0.17304
Managed assets- vehicles,Managed cars (by size),Average car,,Petrol,km,0.16272
Managed assets- vehicles,Managed cars (by size),Average car,,Hybrid,km,0.12825
Managed assets- vehicles,Managed cars (by size),Average car,,CNG,km,0.17414
Managed assets- vehicles,Managed cars (by size),Average car,,LPG,km,0.19599
Managed assets- vehicles,Managed cars (by size),Average car,,Unknown,km,0.16725
Managed assets- vehicles,Managed cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,0.10461
Managed assets- vehicles,Managed cars (by size),Average car,,Battery Electric Vehicle,km,0.04047
Managed assets- vehicles,Managed cars (by size),Average car,,Diesel,miles,0.27849
Managed assets- vehicles,Managed cars (by size),Average car,,Petrol,miles,0.26187
Managed assets- vehicles,Managed cars (by size),Average car,,Hybrid,miles,0.20639
Managed assets- vehicles,Managed cars (by size),Average car,,CNG,miles,0.28025
Managed assets- vehicles,Managed cars (by size),Average car,,LPG,miles,0.31541
Managed assets- vehicles,Managed cars (by size),Average car,,Unknown,miles,0.26915
Managed assets- vehicles,Managed cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,0.16834
Managed assets- vehicles,Managed cars (by size),Average car,,Battery Electric Vehicle,miles,0.06512
Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Diesel,km,0.15738
Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Petrol,km,0.20188
Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,0.03798
Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,0.1926
Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,0.20874
Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,0.05777
Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,0.27878
Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,0.33845
Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,0.14592
Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,0.07609
Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Diesel,km,0.25561
Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Petrol,km,0.21335
Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,CNG,km,0.25113
Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,LPG,km,0.2761
Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Unknown,km,0.2543
Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,0.14592
Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,0.06976
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,0.46138
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,0.50103
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,0.54068
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,0.49548
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,0.55061
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,0.62832
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,0.70603
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,0.60501
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,0.774
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,0.94152
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,1.10905
Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,Average laden,km,0.99156
Managed assets- vehicles,Managed HGV (all diesel),All rigids,,0% Laden,km,0.67912
Managed assets- vehicles,Managed HGV (all diesel),All rigids,,50% Laden,km,0.80803
Managed assets- vehicles,Managed HGV (all diesel),All rigids,,100% Laden,km,0.93695
Managed assets- vehicles,Managed HGV (all diesel),All rigids,,Average laden,km,0.83751
